RMSE,Speckle Index,SSIM,Sharpness,PSNR
19.8671266067169,0.24839983470748908,0.7461784308148094,577.3884158835692,22.16938337118453
19.8671266067169,0.24839983470748908,22.16938337118453,0.7461784308148094,577.3884158835692
0.24839983470748908
0.24839983470748908
0.20655318789999458
